,Unnamed: 0,id,message_id,date,cleaned_text,detected_entities
31,31,Demotermine1250288610195372021-09-27 11:37:45,19537,2021-09-27 11:37:03,Autokorso Mülheim an der Ruhr #NW #Sa0210 Raus auf die Straßen @Demotermine,"[{'entity': 'B-ACTION', 'score': 0.9780764, 'index': 1, 'word': '▁Auto', 'start': 0, 'end': 4}, {'entity': 'B-ACTION', 'score': 0.9494254, 'index': 2, 'word': 'kor', 'start': 4, 'end': 7}, {'entity': 'B-ACTION', 'score': 0.92841166, 'index': 3, 'word': 'so', 'start': 7, 'end': 9}, {'entity': 'B-LOC', 'score': 0.9969657, 'index': 4, 'word': '▁M', 'start': 10, 'end': 11}, {'entity': 'B-LOC', 'score': 0.9926117, 'index': 5, 'word': 'ül', 'start': 11, 'end': 13}, {'entity': 'B-LOC', 'score': 0.81581455, 'index': 6, 'word': 'heim', 'start': 13, 'end': 17}, {'entity': 'I-LOC', 'score': 0.99387425, 'index': 7, 'word': '▁an', 'start': 18, 'end': 20}, {'entity': 'I-LOC', 'score': 0.99680835, 'index': 8, 'word': '▁der', 'start': 21, 'end': 24}, {'entity': 'I-LOC', 'score': 0.99162465, 'index': 9, 'word': '▁Ruh', 'start': 25, 'end': 28}, {'entity': 'I-LOC', 'score': 0.9899713, 'index': 10, 'word': 'r', 'start': 28, 'end': 29}, {'entity': 'B-LOC', 'score': 0.99473166, 'index': 11, 'word': '▁#', 'start': 30, 'end': 31}, {'entity': 'B-LOC', 'score': 0.6889106, 'index': 12, 'word': 'NW', 'start': 31, 'end': 33}, {'entity': 'B-DATE', 'score': 0.95108914, 'index': 13, 'word': '▁#', 'start': 34, 'end': 35}, {'entity': 'B-DATE', 'score': 0.9731496, 'index': 14, 'word': 'Sa', 'start': 35, 'end': 37}, {'entity': 'I-DATE', 'score': 0.90931696, 'index': 15, 'word': '02', 'start': 37, 'end': 39}, {'entity': 'I-DATE', 'score': 0.91446155, 'index': 16, 'word': '10', 'start': 39, 'end': 41}]"
32,32,Demotermine1250288610202622021-10-03 16:08:50,20262,2021-10-03 16:09:20,"🇫 🇷 Demo Paris : "" Macron démission ! "" Raus auf die Straßen @Demotermine! 👉 Übersicht / Overview 👈","[{'entity': 'B-ACTION', 'score': 0.9744372, 'index': 5, 'word': '▁Demo', 'start': 4, 'end': 8}, {'entity': 'B-LOC', 'score': 0.99611473, 'index': 6, 'word': '▁Paris', 'start': 9, 'end': 14}]"
33,33,Demotermine125028861071182021-03-05 02:35:15,7118,2021-03-05 02:33:21,Waren ( Müritz ) am Hafen @MecklenburgVorpommernInfoChat 11032021 Raus auf die Straße @Demotermine!,"[{'entity': 'B-LOC', 'score': 0.9808059, 'index': 1, 'word': '▁Waren', 'start': 0, 'end': 5}, {'entity': 'B-LOC', 'score': 0.80592096, 'index': 3, 'word': '▁Mü', 'start': 8, 'end': 10}, {'entity': 'B-LOC', 'score': 0.58369577, 'index': 4, 'word': 'ritz', 'start': 10, 'end': 14}, {'entity': 'I-LOC', 'score': 0.7915486, 'index': 5, 'word': '▁)', 'start': 15, 'end': 16}, {'entity': 'I-LOC', 'score': 0.9674192, 'index': 6, 'word': '▁am', 'start': 17, 'end': 19}, {'entity': 'I-LOC', 'score': 0.9463175, 'index': 7, 'word': '▁Haf', 'start': 20, 'end': 23}, {'entity': 'I-LOC', 'score': 0.96670705, 'index': 8, 'word': 'en', 'start': 23, 'end': 25}, {'entity': 'B-LOC', 'score': 0.9950997, 'index': 10, 'word': 'Me', 'start': 27, 'end': 29}, {'entity': 'B-LOC', 'score': 0.84889764, 'index': 11, 'word': 'ck', 'start': 29, 'end': 31}, {'entity': 'B-LOC', 'score': 0.5437015, 'index': 12, 'word': 'l', 'start': 31, 'end': 32}, {'entity': 'I-LOC', 'score': 0.50990623, 'index': 13, 'word': 'enburg', 'start': 32, 'end': 38}, {'entity': 'I-LOC', 'score': 0.81276345, 'index': 14, 'word': 'Vor', 'start': 38, 'end': 41}, {'entity': 'I-LOC', 'score': 0.8358681, 'index': 15, 'word': 'po', 'start': 41, 'end': 43}, {'entity': 'I-LOC', 'score': 0.9412391, 'index': 16, 'word': 'mmer', 'start': 43, 'end': 47}, {'entity': 'I-LOC', 'score': 0.89077395, 'index': 17, 'word': 'n', 'start': 47, 'end': 48}, {'entity': 'B-DATE', 'score': 0.978125, 'index': 20, 'word': '▁110', 'start': 57, 'end': 60}, {'entity': 'I-DATE', 'score': 0.78371763, 'index': 21, 'word': '3', 'start': 60, 'end': 61}, {'entity': 'I-DATE', 'score': 0.8890145, 'index': 22, 'word': '2021', 'start': 61, 'end': 65}]"
34,34,Demotermine1250288610158572021-08-29 09:48:16,15857,2021-08-29 09:48:09,🇩 🇪 Demo-Berlin: Die Polizei begleitet noch friedlich . #b2908 Raus auf die Straßen @Demotermine,"[{'entity': 'B-ACTION', 'score': 0.5881144, 'index': 5, 'word': '▁Demo', 'start': 4, 'end': 8}, {'entity': 'B-LOC', 'score': 0.986662, 'index': 7, 'word': 'Berlin', 'start': 9, 'end': 15}, {'entity': 'B-ORG', 'score': 0.58455783, 'index': 10, 'word': '▁Polizei', 'start': 21, 'end': 28}]"
35,35,Demotermine125028861088432021-04-09 01:24:04,8843,2021-04-09 01:23:47,So wahre Worte ! t.me/SueFortruth @Cashkurs Raus auf die Straße @Demotermine!,[]
36,36,Demotermine1250288610303282021-12-06 07:06:19,30328,2021-12-06 07:06:16,NEIN zum Impfzwang @terminkalender,[]
37,37,Demotermine1250288610160112021-08-29 11:35:30,16011,2021-08-29 11:36:06,Berlin 28.+29.08 jetzt erst recht und sowieso #1 Raus auf die Straßen @Demotermine,"[{'entity': 'B-LOC', 'score': 0.9976628, 'index': 1, 'word': '▁Berlin', 'start': 0, 'end': 6}, {'entity': 'B-DATE', 'score': 0.92779547, 'index': 2, 'word': '▁28.', 'start': 7, 'end': 10}, {'entity': 'I-DATE', 'score': 0.6887805, 'index': 3, 'word': '+', 'start': 10, 'end': 11}, {'entity': 'I-DATE', 'score': 0.51547515, 'index': 4, 'word': '29', 'start': 11, 'end': 13}, {'entity': 'I-DATE', 'score': 0.92863715, 'index': 5, 'word': '.', 'start': 13, 'end': 14}, {'entity': 'I-DATE', 'score': 0.9321624, 'index': 6, 'word': '08', 'start': 14, 'end': 16}]"
38,38,Demotermine1250288610182102021-09-18 03:34:49,18210,2021-09-18 03:31:40,MASSIMA DIFFUSIONE http://t.me/stopdittatura/1930 Raus auf die Straßen @Demotermine,"[{'entity': 'B-DATE', 'score': 0.69322187, 'index': 19, 'word': '1930', 'start': 45, 'end': 49}]"
39,39,Demotermine125028861034202020-10-27 21:36:50,3420,2020-10-27 21:30:53,Ludwigsburg 01112020 @querdenken7141 @EfAuF_Newsletter @demotermine @BadenWuerttembergInfoChat,"[{'entity': 'B-LOC', 'score': 0.99785537, 'index': 1, 'word': '▁Ludwig', 'start': 0, 'end': 6}, {'entity': 'B-LOC', 'score': 0.50642383, 'index': 2, 'word': 'sburg', 'start': 6, 'end': 11}, {'entity': 'B-DATE', 'score': 0.96755815, 'index': 3, 'word': '▁01', 'start': 12, 'end': 14}, {'entity': 'I-DATE', 'score': 0.9183766, 'index': 4, 'word': '11', 'start': 14, 'end': 16}, {'entity': 'I-DATE', 'score': 0.94516045, 'index': 5, 'word': '2020', 'start': 16, 'end': 20}, {'entity': 'B-ORG', 'score': 0.9241871, 'index': 7, 'word': 'quer', 'start': 22, 'end': 26}, {'entity': 'I-ORG', 'score': 0.7846183, 'index': 8, 'word': 'denken', 'start': 26, 'end': 32}, {'entity': 'I-ORG', 'score': 0.93490905, 'index': 9, 'word': '71', 'start': 32, 'end': 34}, {'entity': 'I-ORG', 'score': 0.89577615, 'index': 10, 'word': '41', 'start': 34, 'end': 36}, {'entity': 'B-LOC', 'score': 0.9440962, 'index': 23, 'word': 'Ba', 'start': 69, 'end': 71}, {'entity': 'I-LOC', 'score': 0.47082996, 'index': 24, 'word': 'den', 'start': 71, 'end': 74}, {'entity': 'I-LOC', 'score': 0.7882356, 'index': 25, 'word': 'W', 'start': 74, 'end': 75}, {'entity': 'I-LOC', 'score': 0.8135659, 'index': 26, 'word': 'uer', 'start': 75, 'end': 78}, {'entity': 'I-LOC', 'score': 0.8111816, 'index': 27, 'word': 'tte', 'start': 78, 'end': 81}, {'entity': 'I-LOC', 'score': 0.7300606, 'index': 28, 'word': 'mberg', 'start': 81, 'end': 86}]"
40,40,Demotermine1250288610178092021-09-13 12:39:34,17809,2021-09-13 12:38:56,Oranienburg @oberhavelstehtauf @BrandenburgInfoChat 13092021 Raus auf die Straßen @Demotermine,"[{'entity': 'B-LOC', 'score': 0.9976277, 'index': 1, 'word': '▁Ora', 'start': 0, 'end': 3}, {'entity': 'I-LOC', 'score': 0.5016605, 'index': 2, 'word': 'ni', 'start': 3, 'end': 5}, {'entity': 'B-LOC', 'score': 0.5716564, 'index': 3, 'word': 'enburg', 'start': 5, 'end': 11}, {'entity': 'B-LOC', 'score': 0.7015179, 'index': 12, 'word': 'B', 'start': 32, 'end': 33}, {'entity': 'B-DATE', 'score': 0.9772818, 'index': 17, 'word': '▁13', 'start': 52, 'end': 54}, {'entity': 'I-DATE', 'score': 0.7243917, 'index': 18, 'word': '09', 'start': 54, 'end': 56}, {'entity': 'I-DATE', 'score': 0.908529, 'index': 19, 'word': '2021', 'start': 56, 'end': 60}]"
41,41,Demotermine1250288610120932021-07-02 22:15:30,12093,2021-07-02 22:15:07,🚗 🚐 🚙 🚛 🚜 🛵 🏍 🚓 Autokorso vom 2.7.21 in Bamberg Raus auf die Straße @Demotermine!,"[{'entity': 'B-ACTION', 'score': 0.9763982, 'index': 17, 'word': '▁Auto', 'start': 16, 'end': 20}, {'entity': 'B-ACTION', 'score': 0.94307727, 'index': 18, 'word': 'kor', 'start': 20, 'end': 23}, {'entity': 'B-ACTION', 'score': 0.84615976, 'index': 19, 'word': 'so', 'start': 23, 'end': 25}, {'entity': 'B-DATE', 'score': 0.97261286, 'index': 21, 'word': '▁2', 'start': 30, 'end': 31}, {'entity': 'I-DATE', 'score': 0.947711, 'index': 22, 'word': '.7.', 'start': 31, 'end': 34}, {'entity': 'I-DATE', 'score': 0.9469509, 'index': 23, 'word': '21', 'start': 34, 'end': 36}, {'entity': 'B-LOC', 'score': 0.9973385, 'index': 25, 'word': '▁Ba', 'start': 40, 'end': 42}, {'entity': 'B-LOC', 'score': 0.5208917, 'index': 26, 'word': 'mberg', 'start': 42, 'end': 47}]"
42,42,Demotermine1250288610143342021-08-16 12:06:52,14334,2021-08-16 12:06:33,Hawaii https://t.me/VickyTheRedSparrow Raus auf die Straße @Demotermine!,"[{'entity': 'B-LOC', 'score': 0.9972144, 'index': 1, 'word': '▁Hawaii', 'start': 0, 'end': 6}, {'entity': 'B-PER', 'score': 0.50104886, 'index': 8, 'word': 'V', 'start': 20, 'end': 21}]"
43,43,Demotermine1250288610317612021-12-14 06:11:32,31761,2021-12-14 06:11:29,13.12.2021 Röbel Röbel ca. 150 Menschen Raus auf die Straßen @Demotermine! 👉 Übersicht / Overview 👈,"[{'entity': 'B-DATE', 'score': 0.96456623, 'index': 1, 'word': '▁13', 'start': 0, 'end': 2}, {'entity': 'I-DATE', 'score': 0.9232695, 'index': 2, 'word': '.12.', 'start': 2, 'end': 6}, {'entity': 'I-DATE', 'score': 0.91134053, 'index': 3, 'word': '2021', 'start': 6, 'end': 10}, {'entity': 'B-LOC', 'score': 0.9755612, 'index': 4, 'word': '▁Rö', 'start': 11, 'end': 13}, {'entity': 'B-LOC', 'score': 0.45612508, 'index': 5, 'word': 'bel', 'start': 13, 'end': 16}, {'entity': 'B-LOC', 'score': 0.59761673, 'index': 6, 'word': '▁Rö', 'start': 17, 'end': 19}, {'entity': 'I-LOC', 'score': 0.73307383, 'index': 7, 'word': 'bel', 'start': 19, 'end': 22}]"
44,44,Demotermine1250288610110132021-05-24 14:37:33,11013,2021-05-24 14:36:14,Berlin am Pfingstmontag @bjoernbanane @pianoacrosstheworld Raus auf die Straße @Demotermine!,"[{'entity': 'B-LOC', 'score': 0.9982851, 'index': 1, 'word': '▁Berlin', 'start': 0, 'end': 6}, {'entity': 'B-DATE', 'score': 0.97441113, 'index': 3, 'word': '▁Pf', 'start': 10, 'end': 12}, {'entity': 'I-DATE', 'score': 0.9419756, 'index': 4, 'word': 'ing', 'start': 12, 'end': 15}, {'entity': 'I-DATE', 'score': 0.950986, 'index': 5, 'word': 'st', 'start': 15, 'end': 17}, {'entity': 'I-DATE', 'score': 0.9284754, 'index': 6, 'word': 'monta', 'start': 17, 'end': 22}, {'entity': 'I-DATE', 'score': 0.9408283, 'index': 7, 'word': 'g', 'start': 22, 'end': 23}]"
45,45,Demotermine125028861034372020-10-28 19:36:54,3437,2020-10-28 19:34:19,Bernau @quer333chat @BrandenburgInfoChat 02112020,"[{'entity': 'B-LOC', 'score': 0.62436044, 'index': 1, 'word': '▁Berna', 'start': 0, 'end': 5}, {'entity': 'B-DATE', 'score': 0.97272867, 'index': 13, 'word': '▁02', 'start': 41, 'end': 43}, {'entity': 'I-DATE', 'score': 0.83713144, 'index': 14, 'word': '11', 'start': 43, 'end': 45}, {'entity': 'I-DATE', 'score': 0.914499, 'index': 15, 'word': '2020', 'start': 45, 'end': 49}]"
46,46,Demotermine1250288610108172021-05-21 04:04:38,10817,2021-05-21 04:04:05,Ludwigshafen @Freiheit2021LuMaWo @RheinlandPfalzInfoChat 22052021 Raus auf die Straße @Demotermine!,"[{'entity': 'B-LOC', 'score': 0.996729, 'index': 1, 'word': '▁Ludwig', 'start': 0, 'end': 6}, {'entity': 'I-LOC', 'score': 0.78460073, 'index': 2, 'word': 'sha', 'start': 6, 'end': 9}, {'entity': 'I-LOC', 'score': 0.94819444, 'index': 3, 'word': 'fen', 'start': 9, 'end': 12}, {'entity': 'B-DATE', 'score': 0.8045488, 'index': 8, 'word': '2021', 'start': 22, 'end': 26}, {'entity': 'B-LOC', 'score': 0.6150988, 'index': 13, 'word': 'R', 'start': 34, 'end': 35}, {'entity': 'I-ORG', 'score': 0.27670753, 'index': 14, 'word': 'he', 'start': 35, 'end': 37}, {'entity': 'I-ORG', 'score': 0.60469425, 'index': 15, 'word': 'in', 'start': 37, 'end': 39}, {'entity': 'I-ORG', 'score': 0.68082917, 'index': 16, 'word': 'land', 'start': 39, 'end': 43}, {'entity': 'I-ORG', 'score': 0.6599209, 'index': 17, 'word': 'Pfalz', 'start': 43, 'end': 48}, {'entity': 'B-DATE', 'score': 0.970095, 'index': 20, 'word': '▁22', 'start': 57, 'end': 59}, {'entity': 'I-DATE', 'score': 0.6334037, 'index': 21, 'word': '05', 'start': 59, 'end': 61}, {'entity': 'I-DATE', 'score': 0.9102526, 'index': 22, 'word': '2021', 'start': 61, 'end': 65}]"
47,47,Demotermine125028861099902021-05-05 07:23:12,9990,2021-05-05 07:22:58,30 mei Eindhoven https://fb.me/e/usQWIVQj 30052021 Raus auf die Straße @Demotermine!,"[{'entity': 'B-DATE', 'score': 0.97014266, 'index': 1, 'word': '▁30', 'start': 0, 'end': 2}, {'entity': 'I-DATE', 'score': 0.929026, 'index': 2, 'word': '▁mei', 'start': 3, 'end': 6}, {'entity': 'B-LOC', 'score': 0.9981811, 'index': 3, 'word': '▁Eindhoven', 'start': 7, 'end': 16}, {'entity': 'B-DATE', 'score': 0.9780949, 'index': 19, 'word': '▁300', 'start': 42, 'end': 45}, {'entity': 'I-DATE', 'score': 0.75868654, 'index': 20, 'word': '5', 'start': 45, 'end': 46}, {'entity': 'I-DATE', 'score': 0.854972, 'index': 21, 'word': '2021', 'start': 46, 'end': 50}]"
48,48,Demotermine1250288610123602021-07-12 21:16:28,12360,2021-07-12 21:15:36,Anselm Lenz 2 — Querdenken-791 https://youtu.be/w-3cCe9g9G4 1:30 Raus auf die Straße @Demotermine!,"[{'entity': 'B-ORG', 'score': 0.97898346, 'index': 8, 'word': '▁Quer', 'start': 16, 'end': 20}, {'entity': 'I-ORG', 'score': 0.98888344, 'index': 9, 'word': 'denken', 'start': 20, 'end': 26}, {'entity': 'I-ORG', 'score': 0.99411064, 'index': 10, 'word': '-7', 'start': 26, 'end': 28}, {'entity': 'I-ORG', 'score': 0.9830872, 'index': 11, 'word': '91', 'start': 28, 'end': 30}, {'entity': 'B-TIME', 'score': 0.9637334, 'index': 27, 'word': '▁1:', 'start': 60, 'end': 62}, {'entity': 'I-TIME', 'score': 0.7558319, 'index': 28, 'word': '30', 'start': 62, 'end': 64}]"
49,49,Demotermine12502886109336,9336,2021-04-21 13:15:59,Nutzt diese Hashtags : #B2104 #Berlin #Bundesnotbremse #Infektionsschutzgesetz #Demo @TikTok_com_de,"[{'entity': 'B-LOC', 'score': 0.98967266, 'index': 11, 'word': '▁#', 'start': 30, 'end': 31}, {'entity': 'B-LOC', 'score': 0.9961584, 'index': 12, 'word': 'Berlin', 'start': 31, 'end': 37}, {'entity': 'I-ORG', 'score': 0.506678, 'index': 29, 'word': 'T', 'start': 89, 'end': 90}, {'entity': 'I-ORG', 'score': 0.42752063, 'index': 30, 'word': 'ok', 'start': 90, 'end': 92}, {'entity': 'I-ORG', 'score': 0.8216571, 'index': 31, 'word': '_', 'start': 92, 'end': 93}, {'entity': 'I-ORG', 'score': 0.74118394, 'index': 32, 'word': 'com', 'start': 93, 'end': 96}, {'entity': 'I-ORG', 'score': 0.66686994, 'index': 33, 'word': '_', 'start': 96, 'end': 97}, {'entity': 'I-ORG', 'score': 0.56820756, 'index': 34, 'word': 'de', 'start': 97, 'end': 99}]"
50,50,Demotermine1250288610163962021-08-29 15:23:21,16396,2021-08-29 15:23:36,Am Alex Raus auf die Straßen @Demotermine,[]
51,51,Demotermine1250288610278322021-11-22 15:30:12,27832,2021-11-22 15:29:42,MONDAY 🗽 NY #USA #Mon2211 #NewYorkCity Raus auf die Straßen @Demotermine! 👉 Übersicht / Overview 👈,"[{'entity': 'B-DATE', 'score': 0.6863514, 'index': 1, 'word': '▁MON', 'start': 0, 'end': 3}, {'entity': 'I-DATE', 'score': 0.35646042, 'index': 2, 'word': 'DAY', 'start': 3, 'end': 6}, {'entity': 'B-LOC', 'score': 0.9969656, 'index': 5, 'word': '▁NY', 'start': 9, 'end': 11}, {'entity': 'B-LOC', 'score': 0.9883767, 'index': 6, 'word': '▁#', 'start': 12, 'end': 13}, {'entity': 'B-LOC', 'score': 0.9740537, 'index': 7, 'word': 'USA', 'start': 13, 'end': 16}, {'entity': 'B-DATE', 'score': 0.93776345, 'index': 8, 'word': '▁#', 'start': 17, 'end': 18}, {'entity': 'B-DATE', 'score': 0.6008955, 'index': 9, 'word': 'Mon', 'start': 18, 'end': 21}, {'entity': 'I-DATE', 'score': 0.9284646, 'index': 10, 'word': '22', 'start': 21, 'end': 23}, {'entity': 'I-DATE', 'score': 0.9394165, 'index': 11, 'word': '11', 'start': 23, 'end': 25}, {'entity': 'B-LOC', 'score': 0.99206614, 'index': 12, 'word': '▁#', 'start': 26, 'end': 27}, {'entity': 'B-LOC', 'score': 0.99687874, 'index': 13, 'word': 'New', 'start': 27, 'end': 30}, {'entity': 'I-LOC', 'score': 0.78483844, 'index': 14, 'word': 'York', 'start': 30, 'end': 34}, {'entity': 'I-LOC', 'score': 0.9565308, 'index': 15, 'word': 'City', 'start': 34, 'end': 38}]"
52,52,Demotermine1250288610156702021-08-28 19:14:26,15670,2021-08-28 19:14:53,Sehr Sexy ! 🤪 🥴 Kostenlos abonnieren ! 🇨 🇭 @ignazbearth Raus auf die Straßen @Demotermine,[]
53,53,Demotermine1250288610136052021-08-02 11:53:45,13605,2021-08-02 11:52:49,FRANZÖSISCHE POLIZEI NIMMT IN NIZZA AM 31. JULI DEN HELM AB . Raus auf die Straße @Demotermine!,"[{'entity': 'B-ORG', 'score': 0.98108953, 'index': 1, 'word': '▁FRA', 'start': 0, 'end': 3}, {'entity': 'I-ORG', 'score': 0.55011857, 'index': 2, 'word': 'NZ', 'start': 3, 'end': 5}, {'entity': 'I-ORG', 'score': 0.9760625, 'index': 3, 'word': 'Ö', 'start': 5, 'end': 6}, {'entity': 'I-ORG', 'score': 0.9867872, 'index': 4, 'word': 'SIS', 'start': 6, 'end': 9}, {'entity': 'I-ORG', 'score': 0.98650116, 'index': 5, 'word': 'CHE', 'start': 9, 'end': 12}, {'entity': 'I-ORG', 'score': 0.9841393, 'index': 6, 'word': '▁POLI', 'start': 13, 'end': 17}, {'entity': 'I-ORG', 'score': 0.98450816, 'index': 7, 'word': 'ZE', 'start': 17, 'end': 19}, {'entity': 'I-ORG', 'score': 0.98367405, 'index': 8, 'word': 'I', 'start': 19, 'end': 20}, {'entity': 'B-LOC', 'score': 0.9935549, 'index': 13, 'word': '▁NI', 'start': 30, 'end': 32}, {'entity': 'B-LOC', 'score': 0.8947717, 'index': 14, 'word': 'ZZA', 'start': 32, 'end': 35}, {'entity': 'B-DATE', 'score': 0.95502007, 'index': 16, 'word': '▁31.', 'start': 39, 'end': 42}, {'entity': 'I-DATE', 'score': 0.9369436, 'index': 17, 'word': '▁J', 'start': 43, 'end': 44}, {'entity': 'I-DATE', 'score': 0.93554354, 'index': 18, 'word': 'ULI', 'start': 44, 'end': 47}]"
54,54,Demotermine1250288610223722021-10-20 02:41:13,22372,2021-10-20 02:41:10,"genau , nix mehr essen ist sicher der Hit 🤦 🏼‍ ♂ ️ 🤦 🏼‍ ♂ ️ @Corona_Reset",[]
55,55,Demotermine1250288610169,169,2019-01-22 10:37:07,Alle Streams jetzt aus Aachen @LivestreamsFuerDich,"[{'entity': 'B-LOC', 'score': 0.99630296, 'index': 7, 'word': '▁A', 'start': 23, 'end': 24}, {'entity': 'B-LOC', 'score': 0.9946964, 'index': 8, 'word': 'ach', 'start': 24, 'end': 27}, {'entity': 'B-LOC', 'score': 0.46603262, 'index': 9, 'word': 'en', 'start': 27, 'end': 29}]"
56,56,Demotermine125028861013267,13267,2021-07-31 13:46:47,Bühnenaufbauplatz Straße des 17. Juni 31.07.2021 @DirectorOfCoronaReset,"[{'entity': 'B-ACTION', 'score': 0.6384253, 'index': 3, 'word': 'auf', 'start': 6, 'end': 9}, {'entity': 'B-LOC', 'score': 0.83406633, 'index': 5, 'word': 'platz', 'start': 12, 'end': 17}, {'entity': 'B-LOC', 'score': 0.96836084, 'index': 6, 'word': '▁Straße', 'start': 18, 'end': 24}, {'entity': 'I-LOC', 'score': 0.9705349, 'index': 7, 'word': '▁des', 'start': 25, 'end': 28}, {'entity': 'I-LOC', 'score': 0.9868868, 'index': 8, 'word': '▁17.', 'start': 29, 'end': 32}, {'entity': 'I-LOC', 'score': 0.99171877, 'index': 9, 'word': '▁Juni', 'start': 33, 'end': 37}, {'entity': 'B-DATE', 'score': 0.97876084, 'index': 10, 'word': '▁31.', 'start': 38, 'end': 41}, {'entity': 'I-DATE', 'score': 0.8733019, 'index': 11, 'word': '07.', 'start': 41, 'end': 44}, {'entity': 'I-DATE', 'score': 0.88418984, 'index': 12, 'word': '2021', 'start': 44, 'end': 48}]"
57,57,Demotermine1250288610131262021-07-28 21:41:05,13126,2021-07-28 21:41:05,"Bodo Schiffmann Interview mit ARD ( Koblenz , 28.07.21 ) Raus auf die Straße @Demotermine!","[{'entity': 'B-PER', 'score': 0.993767, 'index': 1, 'word': '▁Bo', 'start': 0, 'end': 2}, {'entity': 'I-PER', 'score': 0.9356003, 'index': 2, 'word': 'do', 'start': 2, 'end': 4}, {'entity': 'I-PER', 'score': 0.9802039, 'index': 3, 'word': '▁Schiff', 'start': 5, 'end': 11}, {'entity': 'I-PER', 'score': 0.9787371, 'index': 4, 'word': 'mann', 'start': 11, 'end': 15}, {'entity': 'B-ORG', 'score': 0.98528767, 'index': 7, 'word': '▁', 'start': 30, 'end': 31}, {'entity': 'B-ORG', 'score': 0.9733359, 'index': 8, 'word': 'ARD', 'start': 30, 'end': 33}, {'entity': 'B-LOC', 'score': 0.99689794, 'index': 10, 'word': '▁Ko', 'start': 36, 'end': 38}, {'entity': 'B-LOC', 'score': 0.71051526, 'index': 11, 'word': 'ble', 'start': 38, 'end': 41}, {'entity': 'B-LOC', 'score': 0.76358145, 'index': 12, 'word': 'nz', 'start': 41, 'end': 43}, {'entity': 'B-DATE', 'score': 0.9717168, 'index': 15, 'word': '▁28.', 'start': 46, 'end': 49}, {'entity': 'I-DATE', 'score': 0.9304606, 'index': 16, 'word': '07.', 'start': 49, 'end': 52}, {'entity': 'I-DATE', 'score': 0.93859893, 'index': 17, 'word': '21', 'start': 52, 'end': 54}]"
58,58,Demotermine125028861010707,10707,2021-05-18 18:30:19,Pandemiegerechte Verhaltensweise 👍 😂,[]
59,59,Demotermine12502886103979,3979,2020-11-18 22:44:20,🔸 Demo : Diese Bilder vom Berliner Regenwald werden um die Welt gehen . 👉 @HaunsiAppmann,"[{'entity': 'B-ACTION', 'score': 0.95291585, 'index': 3, 'word': '▁Demo', 'start': 2, 'end': 6}, {'entity': 'B-LOC', 'score': 0.98584753, 'index': 8, 'word': '▁Berliner', 'start': 26, 'end': 34}, {'entity': 'I-LOC', 'score': 0.9393756, 'index': 9, 'word': '▁Regen', 'start': 35, 'end': 40}, {'entity': 'I-LOC', 'score': 0.904276, 'index': 10, 'word': 'wald', 'start': 40, 'end': 44}]"
60,60,Demotermine1250288610287182021-11-28 10:13:06,28718,2021-11-28 10:11:53,#Eferding #AT #Mi0112 Raus auf die Straßen @Demotermine!,"[{'entity': 'B-LOC', 'score': 0.99694926, 'index': 1, 'word': '▁#', 'start': 0, 'end': 1}, {'entity': 'B-LOC', 'score': 0.83901626, 'index': 2, 'word': 'E', 'start': 1, 'end': 2}, {'entity': 'B-LOC', 'score': 0.6221868, 'index': 3, 'word': 'ferd', 'start': 2, 'end': 6}, {'entity': 'I-LOC', 'score': 0.6891106, 'index': 4, 'word': 'ing', 'start': 6, 'end': 9}, {'entity': 'B-LOC', 'score': 0.99410844, 'index': 5, 'word': '▁#', 'start': 10, 'end': 11}, {'entity': 'B-LOC', 'score': 0.97874534, 'index': 6, 'word': 'AT', 'start': 11, 'end': 13}, {'entity': 'B-DATE', 'score': 0.9276113, 'index': 7, 'word': '▁#', 'start': 14, 'end': 15}, {'entity': 'B-DATE', 'score': 0.7437798, 'index': 8, 'word': 'Mi', 'start': 15, 'end': 17}, {'entity': 'I-DATE', 'score': 0.916493, 'index': 9, 'word': '01', 'start': 17, 'end': 19}, {'entity': 'I-DATE', 'score': 0.91126907, 'index': 10, 'word': '12', 'start': 19, 'end': 21}]"
