,id,tokens,ner_tags
386,Demotermine1250288610170992021-09-04 16:59:55,"['4.08.2021', '-', 'Live', 'Demo', 'in', 'Düsseldorf', '—', 'Kevin', 'Gabbe', 'https://youtu.be/HLNR7DWYvvw', '3:59:15', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-DATE', 'O', 'O', 'B-ACTION', 'O', 'B-LOC', 'O', 'B-PER', 'I-PER', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O']"
387,Demotermine1250288610139952021-08-10 01:33:38,"['St.', 'Andrews', '15082021', '-', '22082021', '29082021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'I-LOC', 'B-DATE', 'O', 'B-DATE', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
388,Demotermine1250288610282382021-11-26 02:10:59,"['🔥', 'STARKE', 'ANSAGE', 'VON', 'NI**ER', 'ZU', 'SchwrzVyce', 'setzt', 'sich', 'gegen', 'Spaltung', 'und', 'Diskriminierung', 'auf', 'allen', 'Ebenen', 'ein', '.', 'Vorallem', 'musikalisch', '👇', '🏽', 'Der', 'Neue', 'Song', 'von', '-', 'Claus', 'Strunz', '/', 'N', '*', 'Hier', 'Telegram', ':', 'https://t.me/schwrzvyce/231', 'Folgt', 'ihm', 'seinen', 'Plattformen', 'https://linktr.ee/schwrzvyce', 'DENKT', 'DRAN', 'SELBST', '👉', '@FaktenFriedenFreiheit', 'Raus', 'die', 'Straßen', '@Demotermine!', 'Übersicht', 'Overview', '👈']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
389,Demotermine1250288610102712021-05-09 09:51:54,"['Berlin', '@PfingstenInBerlin', '@BerlinInfoChat', '24052021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
390,Demotermine1250288610115632021-06-11 21:45:40,"['📆', '20.', 'MAHNWACHE', 'SITZEND', 'AUF', 'PICKNICKDECKEN', '👉', '🏻', 'mehr', 'Infos', 'dazu', '#Termin', 'Murrhardt', '@BadenWuerttembergInfoChat', '17062021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['O', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
391,Demotermine1250288610223802021-10-20 03:08:45,"['⚠', '️SCHILD-BÜRGER', 'IN', 'MEMMINGEN', '️', 'Wir', 'treffen', 'uns', 'kommenden', 'Samstag', ',', 'den', '23.10.', 'auf', 'dem', 'Schmiedplatz', 'in', 'Memmingen', '.', 'Treffen', 'um', '10:45', 'Uhr', 'Versammlung', 'von', '11-13', 'Schilder', 'und', 'Maleranzüge', 'sind', 'wieder', 'vorhanden', 'Jetzt', 'braucht', 'es', 'nur', 'noch', 'EUCH', 'EURE', 'Unterstützung', '😀', '!', 'Zeigen', 'wir', 'dass', 'für', 'Demokratie', 'Grundrechte', 'Meinungsfreiheit', 'stehen', '❗', '#BY', '#Sa2310', '#Memmingen', 'Raus', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-DATE', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
392,Demotermine1250288610195772021-09-27 14:05:02,"['Wie', 'immer', 'am', 'Mittwoch', '....', 'Hagen', '#NW', '#Mi2909', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['O', 'O', 'O', 'B-DATE', 'O', 'B-LOC', 'B-LOC', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
393,Demotermine1250288610160292021-08-29 11:43:02,"['29.08.2021', ',', 'Berlin', '-', 'Demozug', 'aktuell', '🇻', '🇳', '✊', 't.me/FreieLinkeInfo', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-DATE', 'O', 'B-LOC', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
394,Demotermine125028861062992021-02-14 00:53:44,"['Kaiserslautern', 'Kältehilfe', 'Damit', 'auch', 'Wohungslose', 'Aufmerksamkeit', 'bekommen', '@Demotermine']","['B-LOC', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O']"
395,Demotermine125028861016032020-06-22 00:53:52,"['Karlsruhe', '@BadenWuerttembergInfoChat', '@Demotermine', '-', 'Bilder', 'und', 'Videos', 'hochladen', '@WiderstandAktiv', 'Diskussion', '@DemotermineChat', 'Fahren', 'oder', 'Mitfahren', '@Fahrgemeinschaft']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
396,Demotermine1250288610150642021-08-27 20:27:23,"['Der', 'Eilantrag', 'von', 'Michael', 'Ballweg', 'zur', 'Aufhebung', 'des', 'Verbotes', 'seiner', 'angemeldeten', 'Versammlung', '–', 'dieses', 'Wochenende', 'in', 'Berlin', 'durch', 'die', 'Polizeibehörde', ',', 'lehnte', 'das', 'Berliner', 'Verwaltungsgericht', 'am', '27.', 'August', 'mit', 'einer', 'bemerkenswerten', 'Begründung', 'ab', '.', 'https://www.epochtimes.de/politik/deutschland/gericht-bestaetigt-demo-verbot-mit-hinweis-auf-fehlende-sterile-immunitaet-der-covid-geimpften-a3587977.html', 'Raus', 'auf', 'Straßen', '@Demotermine']","['O', 'B-ACTION', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
397,Demotermine1250288610165362021-08-29 23:07:29,"['Spaziergang', 'durch', 'Berlin', '!', '—', 'Carolin', 'Matthie', 'https://youtu.be/RdHnv4K0TW8', '3:32:58', '@CarolinMatthie']","['B-ACTION', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-TIME', 'O']"
398,Demotermine125028861079912021-03-26 03:58:25,"['Altdorf', 'UR', 'Grenzgasse', '8', 'Demo', 'verboten', 'https://t.me/Demotermine/8183', '@SchweizChat', '10042021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'B-ACTION', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
399,Demotermine1250288610116332021-06-14 20:45:11,"['Trailer', 'Berlin', '01.08.21', '—', 'Querdenken', '775', '-', 'Wir', 'für', 'das', 'Grundgesetz', 'https://youtu.be/LC4WSV6CMZ8', '1:41', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['O', 'B-LOC', 'B-DATE', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O']"
400,Demotermine125028861077402021-03-18 03:25:24,"['Gera', 'Autokorso', 'Start', 'Industriestraße', '@ThueringenInfoChat', '20032021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'B-ACTION', 'O', 'B-LOC', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
401,Demotermine1250288610186082021-09-19 21:15:38,"['Tritt', 'zurück', ',', 'Alain', '!', 'Winterthur', '18.9.2021', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['O', 'O', 'O', 'B-PER', 'O', 'B-LOC', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
402,Demotermine1250288610202102021-10-03 12:52:19,"['Stuttgart', '#kidsfreedomday', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!']","['B-LOC', 'B-ACTION', 'O', 'O', 'O', 'O', 'O']"
403,Demotermine125028861083432021-03-28 22:15:18,"['Bundesweite', 'Großdemo', 'im', 'Norden', '@DeutschlandInfoChat', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['O', 'B-ACTION', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
404,Demotermine1250288610161452021-08-29 12:40:09,"['Der', 'Aufzug', 'biegt', 'in', 'die', 'Straße', 'der', 'Pariser', 'Kommune', 'Raus', 'auf', 'Straßen', '@Demotermine']","['O', 'B-ACTION', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O']"
405,Demotermine1250288610552,"['Deutschlandtour', 'der', 'BPE', 'zur', 'Aufklärung', 'über', 'den', 'Politischen', 'Islam', '-', 'heute', 'in', 'Stralsund']","['B-ACTION', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
406,Demotermine125028861066682021-02-23 12:14:42,"['Die', 'Menschen', 'leiden', 'seit', 'Monaten', 'unter', 'dem', 'Lockdown', ',', 'aber', 'die', 'ReGIERung', 'findet', 'immer', 'neue', 'Gründe', 'warum', 'wir', 'unsere', 'Grundrechte', 'nicht', 'zurückbekommen', '.', '😡', 'Gleichzeitig', 'nehmen', 'weitgehend', 'verschwiegenen', 'Kollateralschäden', 'ein', 'gigantisches', 'Ausmaß', 'an', '❗', '️Wir', 'fordern', 'sofortiges', 'Ende', 'des', 'Lockdowns', '️', 'Öffnet', 'Schulen', 'für', 'alle', 'Kinder', 'öffnet', 'Geschäfte', 'Sportvereine', 'Fitnessstudios', 'Museen', 'Hotels', 'Freizeitparks', '...', 'und', 'eure', 'Herzen', '!', '💕', 'Schluss', 'mit', 'Abstand', 'Maskerade', 'Soziale', 'Nähe', '🤗', 'Lebensfreude', '🥳', 'statt', 'permanenter', 'Angst', 'Panikmache', 'Kommt', 'darum', 'am', 'Donnerstag', 'auf', 'Straße', 'zur', '6.', 'LAUTEN', '📯', '🥁', '📣', 'Demo', 'Letztes', 'mal', 'waren', '280', '-', 'schaffen', 'diesmal', '300', '❓', '🔽', 'Abonniert', 'unseren', 'Kanal', 't.me/frieden_freiheit_demokratie_kiel', '🔼', '25022021', 'Bilder', 'Videos', 'hochladen', '@WiderstandAktiv', 'Termine', 'in', 'Textform', '@Termine_Veranstaltungen', 'Fahren', 'oder', 'Mitfahren', '@Fahrgemeinschaft', 'Übernachten', '?', '@Unterkuenfte', '@Demotermine', '@DemotermineChat', '@Demoliebe']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
407,Demotermine1250288610183032021-09-18 12:14:20,"['14.10', 'Stuttgart', 'an', 'der', 'Staatsoper', '@Remstalrebell', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-DATE', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
408,Demotermine1250288610108172021-05-21 04:04:38,"['Ludwigshafen', '@Freiheit2021LuMaWo', '@RheinlandPfalzInfoChat', '22052021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
409,Demotermine1250288610257552021-11-08 15:09:43,"['Demonstrant', 'aus', 'der', 'Friedensstadt', 'Münster', ':', '""', 'Leute', 'haben', 'Angst', 'ihre', 'Meinung', 'zu', 'vertreten', '.', '—', 'Osnabrücker', 'Sommer', 'Aufklärung', 'https://youtu.be/nVQvdpWqmNw', '3:41', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
410,Demotermine1250288610270262021-11-18 10:59:08,"['🥁', 'AUTOKORSO', 'Berlin', 'Freie', 'Geister', '4Gs', '💡', '🎉', 'Freitag', '19.', 'November', '2021', '-----------------------', '📢', 'Infokanal', ':', 'https://t.me/Infokanal_Freie_Geister_4Gs', '📠', 'Chat-Kanal:', 'https://t.me/FreieGeister4Gs', '🖥', 'Facebook', 'https://www.facebook.com/groups/198988172298256/?ref=share', '#BLN', '#Fr1911', '#Berlin', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-LOC', 'B-DATE', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
411,Demotermine125028861073612021-03-09 12:44:07,"['Nürnberg', 'Lorenzkirche', '@BayernInfoChat', '10032021', '-', '11032021', '12032021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'B-LOC', 'O', 'B-DATE', 'O', 'B-DATE', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
412,Demotermine1250288610171062021-09-04 20:37:53,"['✅', 'BITTE', 'FLYER', 'TEILEN', '!', 'Ort', 'geändert', 'für', 'den', '3.', 'Oktober', '2021', ',', 'Halle', 'statt', 'Berlin', 'denn', 'Merkel', 'Schäuble', 'und', 'Steinmeier', 'sind', 'in', 'Flyer', 'bitte', 'verteilen', 'an', 'alle', 'weitergeben', 'https://www.zeit.de/news/2021-08/27/halle-feiert-tag-der-deutschen-einheit-merkel-haelt-festrede', 'VERSTEHEN', '🧠', '&', 'HANDELN', '🤝', 'TEIL', 'UNSERE', 'BEITRÄGE', 'FOLG', 'UNSEREM', 'KANAL', 'https://t.me/VerstehenHandeln', '03102021', '@SachsenAnhaltInfoChat', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-PER', 'B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O']"
413,Demotermine1250288610185142021-09-18 15:12:50,"['München', '17.00', 'Uhr', 'Theresienwiese', 'heute', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-LOC', 'B-TIME', 'I-TIME', 'B-LOC', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
414,Demotermine1250288610102452021-05-09 04:36:50,"['Deutschland', '-', 'Niederlande', 'Belgien', '26062021', '27062021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'O', 'B-LOC', 'B-LOC', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O']"
415,Demotermine1250288610303822021-12-06 15:06:02,"['Daniel', 'und', 'der', 'Bürgermeister', '-', 'Brackenheim', '29.', 'November', '2021', '—', 'Team', 'Freiheit', 'https://youtu.be/FHZnx2OzkYg', '4:09', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['B-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
416,Demotermine125028861061242021-02-09 19:15:00,"['Anstatt', 'den', 'Lockdown', 'endlich', 'zu', 'beenden', ',', 'denkt', 'unsere', 'ReGIERung', 'mal', 'wieder', 'über', 'Verschärfungen', 'nach', '!', '😡', 'Kommt', 'darum', 'am', 'Donnerstag', 'zahlreich', 'Kiel', 'unserer', '4.', 'LAUTEN', '📯', '🥁', '📣', 'Demo', 'wir', 'brauchen', 'euch', '➡', '️', 'Macht', 'hat', 'jeder', 'der', 'was', 'macht', '⚠', 'Wir', 'freuen', 'uns', 'wenn', 'bei', 'unseren', 'Demos', 'möglichst', 'viele', 'eine', 'Warnweste', 'tragen', '.', 'Dadurch', 'sind', 'noch', 'besser', 'sehen', '💡', '🔽', 'Abonniert', 'Kanal', 't.me/frieden_freiheit_demokratie_kiel', '🔼', '@SchleswigHolsteinInfoChat', '11022021', 'Bilder', 'und', 'Videos', 'hochladen', '@WiderstandAktiv', '-', 'Termine', 'in', 'Textform', '@Termine_Veranstaltungen', 'Fahren', 'oder', 'Mitfahren', '@Fahrgemeinschaft', 'Übernachten', '?', '@Unterkuenfte', '@Demotermine', '@DemotermineChat', '@Demoliebe']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
417,Demotermine1250288610110922021-05-26 09:03:05,"['Lutherstadt', 'Wittenberg', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O']"
418,Demotermine1250288610292902021-12-01 19:38:22,"['🇦', '🇹', 'Bruck', 'an', 'der', 'Mur', 'war', 'heute', 'auf', 'Strasse', '!', 'Raus', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
419,Demotermine1250288610248282021-11-03 11:12:36,"['#esisteinkult', 'Ich', 'hoffe', ',', 'dass', 'mehr', 'Piloten', 'so', 'reagieren', 'werden', '....', 'Quelle', 'Für', 'Antidiskriminierung', 'folgen', 'auf', '...', '@dauerwelleDemoReport', 'Die', 'umfassendsten', 'Infos', '@Impfauswahl.', 'Werde', '@Impfbeobachter', 'jetzt', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
420,Demotermine1250288610211302021-10-13 03:30:31,"['🇨', '🇭', '🔔', 'RAPPERSWIL', '16.10.', '13Uhr', '.', 'ist', 'vorraussichtlich', 'unsere', 'letzte', 'Kundgebung', 'vor', 'dem', 'grossen', 'Helvetia', 'Rundgang', 'Wir', ',', 'die', 'Trychler', 'gehen', 'für', 'unser', 'Volk', 'und', 'Kinder', 'vom', 'Freitag', '22.', 'Oktober', '2021', 'bis', 'Sonntag', '31.Oktober', 'durch', 'alle', '26', 'Kantone', 'der', 'Schweiz', 'auf', 'einen', 'spannenden', '!', 'Bitte', 'unterstützen', 'Sie', 'uns', 'tatkräftig', 'im', 'Abstimmungs-Kampf', 'ein', 'NEIN', 'ZUM', 'COVID', 'GESETZ', '28.', 'November', 'gegen', 'eine', 'völlig', 'zweckentfremdete', 'komplett', 'aus', 'Ruder', 'gelaufene', 'faschistische', 'Gesundheitspolitik', 'WIR', 'SIND', 'GEGEN', 'DISKRIMINIERUNG', 'FASCHISMUS', '#NOFASCIM', 'sagen', 'JA', 'zu', ""'"", 'ZURÜCK', 'ZUR', 'BUNDESVERFASSUNG', 'Ziel', '31.Okt', ""40'000Fr"", 'unseren', 'https://helvetia-trychler.com/helvetia-rundgang', '/', '#CH', '#Sa1610', '#Rapperswil', 'Raus', 'Straßen', '@Demotermine!', '👉', 'Übersicht', 'Overview', '👈']","['O', 'O', 'O', 'B-LOC', 'B-DATE', 'B-TIME', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'B-ACTION', 'I-ACTION', 'O', 'O', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-DATE', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
421,Demotermine125028861060722021-02-08 11:17:37,"['Gerlingen', 'Heute', '08.02.2020', 'Montag', 'Treffpunkt', 'ca.', '16:20', 'Uhr', 'Ausgabe', 'Plakate', 'Wander', 'und', 'Sportplatz', 'Parkplatz', 'Solitudestraße', 'Schillerhöhe', 'Zwischen', 'den', 'Bushaltestelle', 'Kliniken', 'Post', 'Wo', 'wir', 'uns', 'genau', 'in', 'welchem', 'Abstand', 'aufstellen', 'wird', 'dann', 'vor', 'Ort', 'besprochen', '.', 'Ich', 'freu', 'mich', 'auf', 'Zahlreiches', 'erscheinen', 'freudiger', 'Helfer', '💜', 'Es', 'ist', 'keine', 'Versammlung', 'angemeldet', '!', '@Umarmenhilft', '@BadenWuerttembergInfoChat', '08022021', 'Bilder', 'Videos', 'hochladen', '@WiderstandAktiv', '-', 'Termine', 'Textform', '@Termine_Veranstaltungen', 'Fahren', 'oder', 'Mitfahren', '@Fahrgemeinschaft', 'Übernachten', '?', '@Unterkuenfte', '@Demotermine', '@DemotermineChat', '@Demoliebe']","['B-LOC', 'O', 'B-DATE', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'B-LOC', 'O', 'O', 'B-LOC', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
422,Demotermine125028861091672021-04-15 15:27:27,"['📆', 'Disco-Demoaufzug:', 'Wir', 'feiern', 'das', 'Leben', '!', '👉', '🏻', 'mehr', 'Infos', 'dazu', '#Termin', '#QuerDenken!', 'Details', 'https://t.me/Demotermine/9156', '18042021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
423,Demotermine1250288610183262021-09-18 12:41:52,"['Neptunbrunnen', 'Berlin', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
424,Demotermine1250288610151992021-08-28 11:36:19,"['🧸', '🚓', 'Ostseite', 'Brandenburger', 'Tor', '28.08.2021', 'um', '13', ':', '33', 'Uhr', 'Zusendung', 'mehrerer', 'Beobachter', 'Abriegelung', 'rund', 'Siegessäule', '-', '17.', 'Juni', '18.', 'März', 'Reichstagsgebäude', 'komplett', '.', 'Bikerdemo', 'findet', 'noch', 'statt', ',', 'es', 'werden', 'keine', 'Personen', 'von', 'der', 'reingelassen', 'Auf', 'Nachfrage', 'bei', 'Polizei', 'ob', 'das', 'sicher', 'sei', 'dort', 'solle', 'ja', 'auch', 'eine', 'Veranstaltung', 'sein', '""', 'Keine', 'Alles', 'gesichert', '/', 'abgeriegelt', 'Vielleicht', 'hatte', 'die', 'BILD', 'unrecht', '?', '500', 'Zivilisten', 'auf', 'vom', 'Mannschaftwagen', 'fahren', 'jetzt', 'aktuell', '20.', '@alexander_ehrlich', 'Raus', 'Straßen', '@Demotermine']","['O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'B-DATE', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'B-LOC', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
